day,month,year,site,temp_c_logger,datetime,Latitude,Longitude,temp_c_mur
16,1,2017,SW Appledore,6.384319444444444,2017-01-16,42.984276666666666,-70.61786666666667,6.927
16,1,2018,Fort Weatherhill,3.1233449074074073,2018-01-16,41.477214540758816,-71.36642105465246,3.855999999999998
16,1,2018,Hurricane Island,2.618090277777778,2018-01-16,44.04039,-68.89153,3.2510000000000012
16,1,2019,Fort Weatherhill,6.808078703703703,2019-01-16,41.477214540758816,-71.36642105465246,5.942
16,1,2019,Hurricane Island,3.09582175925926,2019-01-16,44.04039,-68.89153,3.9080000000000017
16,1,2019,SW Appledore,4.419333333333333,2019-01-16,42.984276666666666,-70.61786666666667,5.442999999999998
16,1,2020,Hurricane Island,4.827025462962963,2020-01-16,44.04039,-68.89153,5.788
16,2,2003,Schoodic,1.8141666666666667,2003-02-16,44.3490522508088,-68.0311047885212,1.0309999999999988
16,2,2014,NW Appledore,2.783616898148148,2014-02-16,42.99228,-70.615825,3.2014999999999993
16,2,2015,Baker North,1.0989004629629633,2015-02-16,42.5370316,-70.7919065,2.3969999999999985
16,2,2015,Baker South,1.6138541666666666,2015-02-16,42.53251,-70.78163,2.4250000000000007
16,2,2015,Calf Island,-0.8978414351851853,2015-02-16,42.3412005661599,-70.8934798651064,1.7079999999999984
16,2,2015,Little Brewster,-1.224224537037037,2015-02-16,42.32733,-70.8883,1.7010000000000003
16,2,2015,NE Appledore,1.8675752314814809,2015-02-16,42.992180000000005,-70.615725,3.4079999999999995
16,2,2015,NW Appledore,1.795561342592592,2015-02-16,42.99228,-70.615825,3.4079999999999995
16,2,2015,SW Appledore,1.578998842592593,2015-02-16,42.984276666666666,-70.61786666666667,3.399000000000001
16,2,2016,Nubble Lighthouse,3.3974247685185186,2016-02-16,43.166466,-70.592358,4.167999999999999
16,2,2017,Fort Weatherhill,4.0187731481481475,2017-02-16,41.477214540758816,-71.36642105465246,3.402000000000001
16,2,2017,SW Appledore,4.711517361111111,2017-02-16,42.984276666666666,-70.61786666666667,4.660999999999998
16,2,2018,Fort Weatherhill,3.4022453703703706,2018-02-16,41.477214540758816,-71.36642105465246,3.8009999999999984
16,2,2018,Hurricane Island,2.7030208333333343,2018-02-16,44.04039,-68.89153,2.8840000000000003
16,2,2019,Fort Weatherhill,4.675046296296296,2019-02-16,41.477214540758816,-71.36642105465246,4.288999999999998
16,2,2019,Hurricane Island,2.323217592592593,2019-02-16,44.04039,-68.89153,2.2699999999999996
16,2,2019,SW Appledore,3.9083125,2019-02-16,42.984276666666666,-70.61786666666667,3.759
16,2,2020,Hurricane Island,3.171412037037037,2020-02-16,44.04039,-68.89153,4.481999999999999
16,3,2003,Schoodic,0.7466666666666667,2003-03-16,44.3490522508088,-68.0311047885212,0.6189999999999998
16,3,2014,NW Appledore,2.73359375,2014-03-16,42.99228,-70.615825,2.7189999999999994
16,3,2015,Baker North,2.2768287037037043,2015-03-16,42.5370316,-70.7919065,2.0700000000000003
16,3,2015,Baker South,2.41556712962963,2015-03-16,42.53251,-70.78163,2.096
16,3,2015,Calf Island,1.451365740740742,2015-03-16,42.3412005661599,-70.8934798651064,1.7979999999999985
16,3,2015,Little Brewster,1.361689814814815,2015-03-16,42.32733,-70.8883,1.7940000000000005
16,3,2015,NE Appledore,2.2980902777777783,2015-03-16,42.992180000000005,-70.615725,2.5760000000000005
16,3,2015,NW Appledore,2.273437500000001,2015-03-16,42.99228,-70.615825,2.5760000000000005
16,3,2015,SW Appledore,2.1189293981481487,2015-03-16,42.984276666666666,-70.61786666666667,2.5829999999999984
16,3,2016,Nubble Lighthouse,4.804479166666668,2016-03-16,43.166466,-70.592358,4.939
16,3,2017,Fort Weatherhill,3.8795949074074065,2017-03-16,41.477214540758816,-71.36642105465246,3.228999999999999
16,3,2017,SW Appledore,3.415625,2017-03-16,42.984276666666666,-70.61786666666667,3.3859999999999992
16,3,2018,Fort Weatherhill,4.154525462962963,2018-03-16,41.477214540758816,-71.36642105465246,3.904
16,3,2018,Hurricane Island,3.4436574074074082,2018-03-16,44.04039,-68.89153,3.498000000000001
16,3,2019,Fort Weatherhill,4.651018518518518,2019-03-16,41.477214540758816,-71.36642105465246,4.513999999999999
16,3,2019,Hurricane Island,2.019409722222222,2019-03-16,44.04039,-68.89153,1.881
16,3,2019,SW Appledore,3.2806875,2019-03-16,42.984276666666666,-70.61786666666667,3.024000000000001
16,3,2020,Hurricane Island,3.9368634259259254,2020-03-16,44.04039,-68.89153,4.0120000000000005
16,4,2003,Schoodic,2.473333333333333,2003-04-16,44.3490522508088,-68.0311047885212,2.3840000000000003
16,4,2014,NW Appledore,4.307957175925925,2014-04-16,42.99228,-70.615825,4.27
16,4,2015,Baker North,4.695491898148148,2015-04-16,42.5370316,-70.7919065,5.010999999999999
16,4,2015,Baker South,4.7157175925925925,2015-04-16,42.53251,-70.78163,5.003
16,4,2015,Calf Island,4.750289351851852,2015-04-16,42.3412005661599,-70.8934798651064,5.579999999999998
16,4,2015,Little Brewster,5.2387500000000005,2015-04-16,42.32733,-70.8883,5.614999999999998
16,4,2015,NE Appledore,4.341180555555555,2015-04-16,42.992180000000005,-70.615725,4.946999999999999
16,4,2015,NW Appledore,4.343871527777777,2015-04-16,42.99228,-70.615825,4.946999999999999
16,4,2015,SW Appledore,4.436290509259259,2015-04-16,42.984276666666666,-70.61786666666667,4.934000000000001
16,4,2016,Nubble Lighthouse,5.845434027777777,2016-04-16,43.166466,-70.592358,5.763999999999999
16,4,2017,Fort Weatherhill,5.809907407407407,2017-04-16,41.477214540758816,-71.36642105465246,6.314
16,4,2017,SW Appledore,5.108975694444444,2017-04-16,42.984276666666666,-70.61786666666667,7.137999999999998
16,4,2018,Fort Weatherhill,5.659108796296296,2018-04-16,41.477214540758816,-71.36642105465246,5.462
16,4,2018,Hurricane Island,4.317395833333334,2018-04-16,44.04039,-68.89153,3.872
16,4,2019,Fort Weatherhill,6.827106481481482,2019-04-16,41.477214540758816,-71.36642105465246,6.802
16,4,2019,Hurricane Island,3.95125,2019-04-16,44.04039,-68.89153,3.8969999999999985
16,4,2019,SW Appledore,5.176895833333333,2019-04-16,42.984276666666666,-70.61786666666667,5.131
16,4,2020,Hurricane Island,5.336921296296296,2020-04-16,44.04039,-68.89153,5.378
16,5,2003,Schoodic,4.69125,2003-05-16,44.3490522508088,-68.0311047885212,5.666999999999998
16,5,2014,NW Appledore,8.56079861111111,2014-05-16,42.99228,-70.615825,10.2205
16,5,2015,Baker North,9.886064814814814,2015-05-16,42.5370316,-70.7919065,10.781
16,5,2015,Baker South,10.330966435185184,2015-05-16,42.53251,-70.78163,10.754
16,5,2015,Calf Island,10.539982638888889,2015-05-16,42.3412005661599,-70.8934798651064,11.191
16,5,2015,Little Brewster,11.048993055555556,2015-05-16,42.32733,-70.8883,11.231
16,5,2015,NE Appledore,7.710607638888889,2015-05-16,42.992180000000005,-70.615725,9.379999999999999
16,5,2015,NW Appledore,8.180908564814816,2015-05-16,42.99228,-70.615825,9.379999999999999
16,5,2015,SW Appledore,8.223101851851851,2015-05-16,42.984276666666666,-70.61786666666667,9.388
16,5,2016,Nubble Lighthouse,6.447789351851853,2016-05-16,43.166466,-70.592358,7.257999999999999
16,5,2017,Fort Weatherhill,10.776712962962964,2017-05-16,41.477214540758816,-71.36642105465246,10.873
16,5,2017,SW Appledore,7.6774756944444444,2017-05-16,42.984276666666666,-70.61786666666667,8.445
16,5,2018,Fort Weatherhill,10.309560185185186,2018-05-16,41.477214540758816,-71.36642105465246,11.836
16,5,2018,Hurricane Island,7.280555555555556,2018-05-16,44.04039,-68.89153,8.712
16,5,2019,Fort Weatherhill,10.76039351851852,2019-05-16,41.477214540758816,-71.36642105465246,11.103
16,5,2019,Hurricane Island,6.408773148148148,2019-05-16,44.04039,-68.89153,7.138999999999999
16,5,2019,SW Appledore,8.387729166666666,2019-05-16,42.984276666666666,-70.61786666666667,9.391
16,6,2003,Schoodic,7.514583333333333,2003-06-16,44.3490522508088,-68.0311047885212,7.998999999999999
16,6,2014,Baker North,21.88215277777778,2014-06-16,42.5370316,-70.7919065,15.133
16,6,2014,NW Appledore,10.75091435185185,2014-06-16,42.99228,-70.615825,14.424
16,6,2015,Baker North,12.350237268518518,2015-06-16,42.5370316,-70.7919065,14.234
16,6,2015,Baker South,12.846909722222222,2015-06-16,42.53251,-70.78163,14.258
16,6,2015,Calf Island,10.548883101851851,2015-06-16,42.3412005661599,-70.8934798651064,14.086
16,6,2015,Little Brewster,11.798125,2015-06-16,42.32733,-70.8883,14.098
16,6,2015,NE Appledore,10.663275462962964,2015-06-16,42.992180000000005,-70.615725,13.7665
16,6,2015,NW Appledore,11.568072916666663,2015-06-16,42.99228,-70.615825,13.7665
16,6,2015,SW Appledore,11.949936342592592,2015-06-16,42.984276666666666,-70.61786666666667,13.8
16,6,2016,Nubble Lighthouse,12.788842592592593,2016-06-16,43.166466,-70.592358,13.482
16,6,2017,Fort Weatherhill,16.381608796296298,2017-06-16,41.477214540758816,-71.36642105465246,16.026
16,6,2017,Nubble Lighthouse,8.935677083333333,2017-06-16,43.166466,-70.592358,15.024
16,6,2017,SW Appledore,11.645347222222222,2017-06-16,42.984276666666666,-70.61786666666667,14.748
16,6,2018,Fort Weatherhill,14.68648148148148,2018-06-16,41.477214540758816,-71.36642105465246,16.201999999999998
16,6,2018,Hurricane Island,10.054050925925926,2018-06-16,44.04039,-68.89153,10.717
16,6,2019,Fort Weatherhill,15.70991898148148,2019-06-16,41.477214540758816,-71.36642105465246,16.054000000000002
16,6,2019,Hurricane Island,9.414108796296295,2019-06-16,44.04039,-68.89153,10.322
16,6,2019,SW Appledore,10.175979166666666,2019-06-16,42.984276666666666,-70.61786666666667,12.964
16,7,2003,Schoodic,9.572916666666666,2003-07-16,44.3490522508088,-68.0311047885212,10.161
16,7,2013,NW Appledore,13.743402777777778,2013-07-16,42.99228,-70.615825,21.1285
16,7,2014,Baker North,15.479084595959597,2014-07-16,42.5370316,-70.7919065,16.427999999999997
16,7,2014,NW Appledore,10.282291666666667,2014-07-16,42.99228,-70.615825,14.995
16,7,2015,Calf Island,17.282685185185183,2015-07-16,42.3412005661599,-70.8934798651064,18.003999999999998
16,7,2015,Little Brewster,17.83707175925926,2015-07-16,42.32733,-70.8883,18.024
16,7,2015,NE Appledore,13.427395833333334,2015-07-16,42.992180000000005,-70.615725,17.2095
16,7,2015,NW Appledore,13.562123842592593,2015-07-16,42.99228,-70.615825,17.2095
16,7,2015,SW Appledore,14.042505787037037,2015-07-16,42.984276666666666,-70.61786666666667,17.219
16,7,2016,Nubble Lighthouse,11.336875,2016-07-16,43.166466,-70.592358,18.134
16,7,2017,Fort Weatherhill,18.49324074074074,2017-07-16,41.477214540758816,-71.36642105465246,19.736
16,7,2017,Nubble Lighthouse,11.710879629629629,2017-07-16,43.166466,-70.592358,16.356
16,7,2017,SW Appledore,11.982368055555556,2017-07-16,42.984276666666666,-70.61786666666667,16.457
16,7,2018,Fort Weatherhill,19.317685185185184,2018-07-16,41.477214540758816,-71.36642105465246,21.688
16,7,2018,Hurricane Island,12.867789598108748,2018-07-16,44.04039,-68.89153,14.266
16,7,2019,Fort Weatherhill,18.79253472222222,2019-07-16,41.477214540758816,-71.36642105465246,21.335
16,7,2019,Hurricane Island,12.614856958389282,2019-07-16,44.04039,-68.89153,14.377
16,7,2019,SW Appledore,14.8101875,2019-07-16,42.984276666666666,-70.61786666666667,19.724
16,7,2020,Hurricane Island,14.333107206556532,2020-07-16,44.04039,-68.89153,14.711
16,8,2003,Schoodic,11.150416666666668,2003-08-16,44.3490522508088,-68.0311047885212,12.711
16,8,2013,NW Appledore,13.316145833333334,2013-08-16,42.99228,-70.615825,15.692
16,8,2014,Baker North,16.334461805555556,2014-08-16,42.5370316,-70.7919065,18.26
16,8,2014,Baker South,14.105434027777775,2014-08-16,42.53251,-70.78163,18.281
16,8,2014,Calf Island,18.81347800925926,2014-08-16,42.3412005661599,-70.8934798651064,18.289
16,8,2014,NE Appledore,15.84056712962963,2014-08-16,42.992180000000005,-70.615725,18.030499999999996
16,8,2014,NW Appledore,15.904369212962964,2014-08-16,42.99228,-70.615825,18.030499999999996
16,8,2014,SW Appledore,15.73900462962963,2014-08-16,42.984276666666666,-70.61786666666667,17.965
16,8,2015,NE Appledore,23.24614114114114,2015-08-16,42.992180000000005,-70.615725,18.4615
16,8,2015,NW Appledore,23.145163817663818,2015-08-16,42.99228,-70.615825,18.4615
16,8,2015,Nubble Lighthouse,12.873188657407407,2015-08-16,43.166466,-70.592358,18.174
16,8,2016,Nubble Lighthouse,14.635300925925923,2016-08-16,43.166466,-70.592358,20.454
16,8,2016,SW Appledore,16.78357638888889,2016-08-16,42.984276666666666,-70.61786666666667,20.325
16,8,2017,Fort Weatherhill,19.700150462962963,2017-08-16,41.477214540758816,-71.36642105465246,21.061
16,8,2017,Nubble Lighthouse,12.327361111111111,2017-08-16,43.166466,-70.592358,17.602
16,8,2017,SW Appledore,20.155708333333333,2017-08-16,42.984276666666666,-70.61786666666667,19.098
16,8,2018,Fort Weatherhill,21.69039351851852,2018-08-16,41.477214540758816,-71.36642105465246,22.667
16,8,2018,Hurricane Island,14.518923611111113,2018-08-16,44.04039,-68.89153,17.332
16,8,2019,Fort Weatherhill,20.035497685185184,2019-08-16,41.477214540758816,-71.36642105465246,20.845
16,8,2019,Hurricane Island,14.459574178413108,2019-08-16,44.04039,-68.89153,15.45
16,8,2020,Hurricane Island,15.893608905650952,2020-08-16,44.04039,-68.89153,17.187
16,9,2002,Schoodic,12.83625,2002-09-16,44.3490522508088,-68.0311047885212,13.182
16,9,2003,Schoodic,12.023333333333332,2003-09-16,44.3490522508088,-68.0311047885212,13.022
16,9,2013,NW Appledore,14.467748842592592,2013-09-16,42.99228,-70.615825,16.1965
16,9,2014,Baker North,15.807476851851852,2014-09-16,42.5370316,-70.7919065,16.108
16,9,2014,Baker South,16.054039351851852,2014-09-16,42.53251,-70.78163,16.104
16,9,2014,Calf Island,16.29625,2014-09-16,42.3412005661599,-70.8934798651064,16.59
16,9,2014,NE Appledore,15.266001157407407,2014-09-16,42.992180000000005,-70.615725,16.4645
16,9,2014,NW Appledore,15.22929398148148,2014-09-16,42.99228,-70.615825,16.4645
16,9,2014,SW Appledore,15.244508101851851,2014-09-16,42.984276666666666,-70.61786666666667,16.421
16,9,2015,Nubble Lighthouse,14.764554398148148,2015-09-16,43.166466,-70.592358,17.28
16,9,2016,Fort Weatherhill,19.763483796296295,2016-09-16,41.477214540758816,-71.36642105465246,20.206
16,9,2016,SW Appledore,17.818909722222223,2016-09-16,42.984276666666666,-70.61786666666667,18.201
16,9,2017,Hurricane Island,13.515960648148148,2017-09-16,44.04039,-68.89153,15.002
16,9,2017,Nubble Lighthouse,12.773993055555556,2017-09-16,43.166466,-70.592358,16.853
16,9,2018,Fort Weatherhill,20.702037037037037,2018-09-16,41.477214540758816,-71.36642105465246,21.224
16,9,2018,Hurricane Island,14.859120370370372,2018-09-16,44.04039,-68.89153,16.275
16,9,2018,SW Appledore,17.730208333333334,2018-09-16,42.984276666666666,-70.61786666666667,18.304
16,9,2019,Hurricane Island,16.599678463406033,2019-09-16,44.04039,-68.89153,13.473
16,10,2002,Schoodic,12.035,2002-10-16,44.3490522508088,-68.0311047885212,12.523
16,10,2013,NW Appledore,13.851770833333331,2013-10-16,42.99228,-70.615825,14.0425
16,10,2014,Baker North,13.056846064814817,2014-10-16,42.5370316,-70.7919065,14.97
16,10,2014,Baker South,13.446001157407409,2014-10-16,42.53251,-70.78163,15.006
16,10,2014,Calf Island,12.448217592592592,2014-10-16,42.3412005661599,-70.8934798651064,15.349
16,10,2014,Little Brewster,14.077824074074076,2014-10-16,42.32733,-70.8883,15.368
16,10,2014,NE Appledore,14.273559027777775,2014-10-16,42.992180000000005,-70.615725,14.911
16,10,2014,NW Appledore,14.383391203703704,2014-10-16,42.99228,-70.615825,14.911
16,10,2014,SW Appledore,14.593906249999998,2014-10-16,42.984276666666666,-70.61786666666667,14.922
16,10,2015,Nubble Lighthouse,11.792980324074074,2015-10-16,43.166466,-70.592358,12.717
16,10,2016,Fort Weatherhill,17.18097222222222,2016-10-16,41.477214540758816,-71.36642105465246,17.375
16,10,2016,SW Appledore,14.89370138888889,2016-10-16,42.984276666666666,-70.61786666666667,14.489
16,10,2017,Fort Weatherhill,18.511145833333337,2017-10-16,41.477214540758816,-71.36642105465246,18.02
16,10,2017,Hurricane Island,13.269236111111113,2017-10-16,44.04039,-68.89153,13.035
16,10,2018,Fort Weatherhill,18.070891203703702,2018-10-16,41.477214540758816,-71.36642105465246,17.939
16,10,2018,Hurricane Island,12.985381944444445,2018-10-16,44.04039,-68.89153,13.228
16,10,2018,SW Appledore,14.734354166666666,2018-10-16,42.984276666666666,-70.61786666666667,14.01
16,10,2019,Fort Weatherhill,16.50079861111111,2019-10-16,41.477214540758816,-71.36642105465246,16.375999999999998
16,10,2019,Hurricane Island,12.329340277777776,2019-10-16,44.04039,-68.89153,12.379
16,11,2002,Schoodic,9.435833333333331,2002-11-16,44.3490522508088,-68.0311047885212,9.066
16,11,2013,NW Appledore,9.124502314814816,2013-11-16,42.99228,-70.615825,9.065
16,11,2014,Baker North,9.657818287037037,2014-11-16,42.5370316,-70.7919065,10.296
16,11,2014,Baker South,9.967465277777777,2014-11-16,42.53251,-70.78163,10.358
16,11,2014,Calf Island,9.603391203703705,2014-11-16,42.3412005661599,-70.8934798651064,10.17
16,11,2014,Little Brewster,9.461863425925925,2014-11-16,42.32733,-70.8883,10.167
16,11,2014,NE Appledore,10.233524305555555,2014-11-16,42.992180000000005,-70.615725,10.298
16,11,2014,NW Appledore,10.223275462962963,2014-11-16,42.99228,-70.615825,10.298
16,11,2014,SW Appledore,10.304953703703706,2014-11-16,42.984276666666666,-70.61786666666667,10.33
16,11,2015,Nubble Lighthouse,9.400104166666669,2015-11-16,43.166466,-70.592358,10.019
16,11,2016,Fort Weatherhill,13.828067129629629,2016-11-16,41.477214540758816,-71.36642105465246,13.261
16,11,2016,SW Appledore,11.074347222222222,2016-11-16,42.984276666666666,-70.61786666666667,10.646
16,11,2017,Fort Weatherhill,13.483310185185186,2017-11-16,41.477214540758816,-71.36642105465246,12.917
16,11,2017,Hurricane Island,10.50769675925926,2017-11-16,44.04039,-68.89153,10.477
16,11,2018,Fort Weatherhill,11.711006944444444,2018-11-16,41.477214540758816,-71.36642105465246,10.672
16,11,2018,Hurricane Island,8.403831018518519,2018-11-16,44.04039,-68.89153,9.045
16,11,2018,SW Appledore,9.609604166666667,2018-11-16,42.984276666666666,-70.61786666666667,9.133
16,11,2019,Fort Weatherhill,12.824745370370367,2019-11-16,41.477214540758816,-71.36642105465246,11.936
16,11,2019,Hurricane Island,8.797569444444445,2019-11-16,44.04039,-68.89153,10.763
16,12,2002,Schoodic,6.013333333333334,2002-12-16,44.3490522508088,-68.0311047885212,5.634999999999998
16,12,2013,NW Appledore,6.616938657407408,2013-12-16,42.99228,-70.615825,6.546999999999999
16,12,2014,Baker North,7.135208333333333,2014-12-16,42.5370316,-70.7919065,7.856999999999999
16,12,2014,Baker South,7.392048611111111,2014-12-16,42.53251,-70.78163,7.913
16,12,2014,Calf Island,7.894843750000001,2014-12-16,42.3412005661599,-70.8934798651064,7.550999999999998
16,12,2014,Little Brewster,7.224849537037038,2014-12-16,42.32733,-70.8883,7.536999999999999
16,12,2014,NE Appledore,7.634004629629631,2014-12-16,42.992180000000005,-70.615725,7.997999999999999
16,12,2014,NW Appledore,7.549305555555557,2014-12-16,42.99228,-70.615825,7.997999999999999
16,12,2014,SW Appledore,7.535763888888891,2014-12-16,42.984276666666666,-70.61786666666667,7.986999999999998
16,12,2015,Nubble Lighthouse,7.958466435185186,2015-12-16,43.166466,-70.592358,8.527999999999999
16,12,2016,Fort Weatherhill,8.088506944444445,2016-12-16,41.477214540758816,-71.36642105465246,8.201
16,12,2016,SW Appledore,6.937767361111111,2016-12-16,42.984276666666666,-70.61786666666667,8.244
16,12,2017,Fort Weatherhill,9.138356481481482,2017-12-16,41.477214540758816,-71.36642105465246,8.924
16,12,2017,Hurricane Island,6.825243055555556,2017-12-16,44.04039,-68.89153,7.25
16,12,2018,Fort Weatherhill,8.570046296296296,2018-12-16,41.477214540758816,-71.36642105465246,7.599
16,12,2018,Hurricane Island,5.627800925925926,2018-12-16,44.04039,-68.89153,5.872
16,12,2018,SW Appledore,7.414020833333334,2018-12-16,42.984276666666666,-70.61786666666667,7.442
16,12,2019,Fort Weatherhill,7.410034722222223,2019-12-16,41.477214540758816,-71.36642105465246,8.02
16,12,2019,Hurricane Island,6.2593749999999995,2019-12-16,44.04039,-68.89153,7.663
17,1,2003,Schoodic,3.22875,2003-01-17,44.3490522508088,-68.0311047885212,4.114999999999998
17,1,2014,NW Appledore,5.044918981481482,2014-01-17,42.99228,-70.615825,5.1425
17,1,2015,Baker North,4.186655092592592,2015-01-17,42.5370316,-70.7919065,5.140999999999998
17,1,2015,Baker South,4.674513888888889,2015-01-17,42.53251,-70.78163,5.163
17,1,2015,Calf Island,2.425914351851852,2015-01-17,42.3412005661599,-70.8934798651064,4.477999999999998
17,1,2015,Little Brewster,2.1628935185185183,2015-01-17,42.32733,-70.8883,4.466999999999999
17,1,2015,NE Appledore,5.388541666666667,2015-01-17,42.992180000000005,-70.615725,6.0945
17,1,2015,NW Appledore,5.363894675925926,2015-01-17,42.99228,-70.615825,6.0945
17,1,2015,SW Appledore,5.304791666666667,2015-01-17,42.984276666666666,-70.61786666666667,6.085000000000001
17,1,2016,Nubble Lighthouse,5.747552083333333,2016-01-17,43.166466,-70.592358,6.716000000000001
17,1,2017,Fort Weatherhill,5.663171296296296,2017-01-17,41.477214540758816,-71.36642105465246,5.841000000000001
17,1,2017,SW Appledore,6.3897361111111115,2017-01-17,42.984276666666666,-70.61786666666667,7.158999999999999
17,1,2018,Fort Weatherhill,3.302129629629629,2018-01-17,41.477214540758816,-71.36642105465246,3.0479999999999983
17,1,2018,Hurricane Island,2.6682523148148154,2018-01-17,44.04039,-68.89153,2.9879999999999995
17,1,2019,Fort Weatherhill,6.72693287037037,2019-01-17,41.477214540758816,-71.36642105465246,5.8919999999999995
17,1,2019,Hurricane Island,3.06394675925926,2019-01-17,44.04039,-68.89153,3.8419999999999983
17,1,2019,SW Appledore,4.560083333333333,2019-01-17,42.984276666666666,-70.61786666666667,5.442999999999998
17,1,2020,Hurricane Island,4.263888888888889,2020-01-17,44.04039,-68.89153,5.545999999999999
17,2,2003,Schoodic,1.36125,2003-02-17,44.3490522508088,-68.0311047885212,1.1550000000000011
17,2,2014,NW Appledore,2.675949074074074,2014-02-17,42.99228,-70.615825,3.2095000000000002
17,2,2015,Baker North,0.42277777777777736,2015-02-17,42.5370316,-70.7919065,2.4549999999999983
17,2,2015,Baker South,1.1023958333333337,2015-02-17,42.53251,-70.78163,2.480999999999998
17,2,2015,Calf Island,-0.5635300925925928,2015-02-17,42.3412005661599,-70.8934798651064,1.872
17,2,2015,Little Brewster,-0.6751273148148149,2015-02-17,42.32733,-70.8883,1.8629999999999995
17,2,2015,NE Appledore,1.6299189814814818,2015-02-17,42.992180000000005,-70.615725,3.4314999999999998
17,2,2015,NW Appledore,1.566649305555556,2015-02-17,42.99228,-70.615825,3.4314999999999998
17,2,2015,SW Appledore,1.5960879629629638,2015-02-17,42.984276666666666,-70.61786666666667,3.4190000000000005
17,2,2016,Nubble Lighthouse,3.698067129629629,2016-02-17,43.166466,-70.592358,4.236999999999998
17,2,2017,Fort Weatherhill,4.031203703703703,2017-02-17,41.477214540758816,-71.36642105465246,3.4179999999999993
17,2,2017,SW Appledore,4.085555555555556,2017-02-17,42.984276666666666,-70.61786666666667,4.440000000000001
17,2,2018,Fort Weatherhill,3.388958333333333,2018-02-17,41.477214540758816,-71.36642105465246,3.748000000000001
17,2,2018,Hurricane Island,2.678460648148149,2018-02-17,44.04039,-68.89153,2.881999999999998
17,2,2019,Fort Weatherhill,4.605717592592592,2019-02-17,41.477214540758816,-71.36642105465246,4.248000000000001
17,2,2019,Hurricane Island,2.326365740740741,2019-02-17,44.04039,-68.89153,2.213999999999998
17,2,2019,SW Appledore,3.647708333333333,2019-02-17,42.984276666666666,-70.61786666666667,3.669999999999998
17,2,2020,Hurricane Island,3.198321759259259,2020-02-17,44.04039,-68.89153,4.718
17,3,2003,Schoodic,0.78,2003-03-17,44.3490522508088,-68.0311047885212,0.91799999999999915
17,3,2014,NW Appledore,2.6281828703703702,2014-03-17,42.99228,-70.615825,2.5694999999999997
17,3,2015,Baker North,2.301510416666668,2015-03-17,42.5370316,-70.7919065,1.884999999999998
17,3,2015,Baker South,2.447893518518519,2015-03-17,42.53251,-70.78163,1.939
17,3,2015,Calf Island,1.5125810185185198,2015-03-17,42.3412005661599,-70.8934798651064,1.4860000000000009
17,3,2015,Little Brewster,1.4932291666666682,2015-03-17,42.32733,-70.8883,1.4879999999999995
17,3,2015,NE Appledore,2.5103645833333332,2015-03-17,42.992180000000005,-70.615725,2.3474999999999984
17,3,2015,NW Appledore,2.4133217592592597,2015-03-17,42.99228,-70.615825,2.3474999999999984
17,3,2015,SW Appledore,2.500353009259259,2015-03-17,42.984276666666666,-70.61786666666667,2.355999999999998
17,3,2016,Nubble Lighthouse,4.835752314814815,2016-03-17,43.166466,-70.592358,4.795999999999999
17,3,2017,Fort Weatherhill,3.6606944444444434,2017-03-17,41.477214540758816,-71.36642105465246,3.358999999999998
17,3,2017,SW Appledore,3.1980625,2017-03-17,42.984276666666666,-70.61786666666667,3.279
17,3,2018,Fort Weatherhill,4.198159722222222,2018-03-17,41.477214540758816,-71.36642105465246,3.898
17,3,2018,Hurricane Island,3.2774074074074075,2018-03-17,44.04039,-68.89153,3.4529999999999994
17,3,2019,Fort Weatherhill,4.508113425925926,2019-03-17,41.477214540758816,-71.36642105465246,4.3919999999999995
17,3,2019,Hurricane Island,1.9863888888888888,2019-03-17,44.04039,-68.89153,1.7379999999999995
17,3,2019,SW Appledore,3.1594166666666665,2019-03-17,42.984276666666666,-70.61786666666667,2.9510000000000005
17,3,2020,Hurricane Island,3.977835648148148,2020-03-17,44.04039,-68.89153,4.030000000000001
17,4,2003,Schoodic,2.38,2003-04-17,44.3490522508088,-68.0311047885212,2.6580000000000013
17,4,2014,NW Appledore,3.75714699074074,2014-04-17,42.99228,-70.615825,4.281500000000001
17,4,2015,Baker North,5.364716435185185,2015-04-17,42.5370316,-70.7919065,6.230999999999998
17,4,2015,Baker South,5.522459490740741,2015-04-17,42.53251,-70.78163,6.222999999999999
17,4,2015,Calf Island,4.442048611111112,2015-04-17,42.3412005661599,-70.8934798651064,6.219999999999999
17,4,2015,Little Brewster,5.141712962962963,2015-04-17,42.32733,-70.8883,6.2429999999999986
17,4,2015,NE Appledore,4.596105324074074,2015-04-17,42.992180000000005,-70.615725,5.786
17,4,2015,NW Appledore,4.89671875,2015-04-17,42.99228,-70.615825,5.786
17,4,2015,SW Appledore,4.916134259259259,2015-04-17,42.984276666666666,-70.61786666666667,5.792999999999999
17,4,2016,Nubble Lighthouse,5.878217592592592,2016-04-17,43.166466,-70.592358,5.800000000000001
17,4,2017,Fort Weatherhill,5.696157407407408,2017-04-17,41.477214540758816,-71.36642105465246,5.809000000000001
17,4,2017,SW Appledore,5.279055555555556,2017-04-17,42.984276666666666,-70.61786666666667,7.233999999999998
17,4,2018,Fort Weatherhill,5.757280092592593,2018-04-17,41.477214540758816,-71.36642105465246,5.611000000000001
17,4,2018,Hurricane Island,4.448055555555555,2018-04-17,44.04039,-68.89153,3.9609999999999985
17,4,2019,Fort Weatherhill,6.913078703703704,2019-04-17,41.477214540758816,-71.36642105465246,6.9929999999999986
